family	assembly_accession	support_fixed	support_mfp	gtdb_order	module_completeness	consensus_min	consensus_mean	stable_both
soxy	GCF_000202835.1	0.86	0.82	o__Acetobacterales	4	0.82	0.84	1.0
soxy	GCF_029318635.1	0.85	0.95	o__Rhodospirillales	3	0.85	0.8999999999999999	1.0
soxy	GCF_003403095.1	0.82	0.75	o__Rhodospirillales	4	0.75	0.7849999999999999	1.0
soxy	GCF_001305595.1	0.85	0.83	o__Azospirillales	4	0.83	0.84	1.0
soxy	GCF_016653635.2	0.76	0.8	o__Azospirillales	4	0.76	0.78	1.0
soxy	GCF_016806835.2	0.83	0.88	o__Azospirillales	4	0.83	0.855	1.0
soxy	GCF_024662015.1	0.31	0.95	o__Thalassobaculales	4	0.31	0.63	0.0
soxy	GCF_001723605.1	0.01	0.88	o__Campylobacterales	4	0.01	0.445	0.0
soxy	GCF_000186245.1	0.01	0.87	o__Campylobacterales	4	0.01	0.44	0.0
soxy	GCF_027943725.1	0.13	0.13	o__Campylobacterales	3	0.13	0.13	0.0
soxy	GCF_039645985.1	0.0	0.01	o__Campylobacterales	3	0.0	0.005	0.0
soxy	GCF_000183725.1	0.0	0.01	o__Campylobacterales	3	0.0	0.005	0.0
soxy	GCF_003544815.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_013177675.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_013177635.1	0.0	0.01	o__Campylobacterales	4	0.0	0.005	0.0
soxy	GCF_013201935.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_003544915.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_013201725.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_003660105.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_003355515.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_004214815.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_004299785.2	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_003544835.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_013201625.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_013372265.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_013201705.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_001956695.1	0.87	0.85	o__Campylobacterales	4	0.85	0.86	1.0
soxy	GCF_013283835.1	0.01	0.01	o__Campylobacterales	4	0.01	0.01	0.0
soxy	GCF_024267655.1	0.06	0.07	o__Campylobacterales	4	0.06	0.065	0.0
soxy	GCF_003346815.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_006459125.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_013201825.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_042214795.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_000092245.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_003544855.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_003544935.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxy	GCF_000022145.1	0.87	0.83	o__Myxococcales	4	0.83	0.85	1.0
soxy	GCF_011006175.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxy	GCF_000512735.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxy	GCF_000025605.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxy	GCF_900142435.1	0.89	0.86	o__Aquificales	3	0.86	0.875	1.0
soxy	GCF_000008625.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxy	GCF_000021565.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxy	GCF_000021545.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxy	GCF_001747405.1	0.0	0.18	o__Chlorobiales	3	0.0	0.09	0.0
soxy	GCF_000006985.1	0.0	0.07	o__Chlorobiales	3	0.0	0.035	0.0
soxy	GCF_000020505.1	0.0	0.62	o__Chlorobiales	3	0.0	0.31	0.0
soxy	GCF_027923555.1	0.93	0.73	o__Vulcanimicrobiales	4	0.73	0.8300000000000001	1.0
soxy	GCF_000024425.1	0.18	0.14	o__Deinococcales	4	0.14	0.16	0.0
soxy	GCF_000092125.1	0.05	0.06	o__Deinococcales	4	0.05	0.055	0.0
soxy	GCF_004684245.1	0.0	0.0	o__Deinococcales	4	0.0	0.0	0.0
soxy	GCF_000091545.1	0.0	0.0	o__Deinococcales	4	0.0	0.0	0.0
soxz	GCF_002795845.1	0.84	0.86	o__Pseudomonadales	4	0.84	0.85	1.0
soxz	GCF_024347195.1	0.0	0.0	o__Pseudomonadales	3	0.0	0.0	0.0
soxz	GCF_024347215.1	0.0	0.0	o__Pseudomonadales	4	0.0	0.0	0.0
soxz	GCF_008630635.1	0.0	0.0	o__Pseudomonadales	4	0.0	0.0	0.0
soxz	GCF_001854125.1	0.0	0.0	o__Pseudomonadales	4	0.0	0.0	0.0
soxz	GCF_017301335.1	0.0	0.0	o__Pseudomonadales	4	0.0	0.0	0.0
soxz	GCF_009650135.1	0.43	0.01	o__Pseudomonadales	4	0.01	0.22	0.0
soxz	GCF_033723955.1	0.3	0.79	o__Pseudomonadales	4	0.3	0.545	0.0
soxz	GCF_009910365.1	0.01	0.69	o__Pseudomonadales	4	0.01	0.35	0.0
soxz	GCF_000153125.2	0.35	0.04	o__Pseudomonadales	4	0.04	0.19499999999999998	0.0
soxz	GCF_045689245.1	0.29	0.09	o__Pseudomonadales	4	0.09	0.19	0.0
soxz	GCF_045689235.1	0.29	0.84	o__Pseudomonadales	4	0.29	0.565	0.0
soxz	GCF_001305575.3	0.24	0.41	o__Beggiatoales	3	0.24	0.32499999999999996	0.0
soxz	GCF_000968535.2	0.01	0.43	o__Methylococcales	4	0.01	0.22	0.0
soxz	GCF_000828615.1	0.07	0.0	o__Chromatiales	3	0.0	0.035	0.0
soxz	GCF_009497875.2	0.17	0.86	o__Chromatiales	3	0.17	0.515	0.0
soxz	GCF_000227745.2	0.32	0.09	o__Chromatiales	3	0.09	0.20500000000000002	0.0
soxz	GCF_000025485.1	0.25	0.48	o__Chromatiales	3	0.25	0.365	0.0
soxz	GCF_011290485.1	0.38	0.62	o__Chromatiales	3	0.38	0.5	0.0
soxz	GCF_000224005.2	0.0	0.38	o__Chromatiales	3	0.0	0.19	0.0
soxz	GCF_033954455.1	0.01	0.0	o__Chromatiales	3	0.0	0.005	0.0
soxz	GCF_034479635.1	0.0	0.0	o__Halothiobacillales	4	0.0	0.0	0.0
soxz	GCF_000024765.1	0.0	0.0	o__Halothiobacillales	4	0.0	0.0	0.0
soxz	GCF_001663815.1	0.0	0.0	o__Halothiobacillales	4	0.0	0.0	0.0
soxz	GCF_002215215.1	0.87	0.92	o__Granulosicoccales	4	0.87	0.895	1.0
soxz	GCF_000227685.2	0.0	0.0	o__Ectothiorhodospirales	3	0.0	0.0	0.0
soxz	GCF_000321415.2	0.0	0.0	o__Ectothiorhodospirales	3	0.0	0.0	0.0
soxz	GCF_047222355.1	0.0	0.0	o__Ectothiorhodospirales	3	0.0	0.0	0.0
soxz	GCF_001753245.1	0.0	0.0	o__DSM-5130	3	0.0	0.0	0.0
soxz	GCF_001753165.1	0.0	0.0	o__DSM-5130	3	0.0	0.0	0.0
soxz	GCF_000015585.1	0.92	0.96	o__Nitrococcales	3	0.92	0.94	1.0
soxz	GCF_050749815.1	0.84	0.88	o__Xanthomonadales	4	0.84	0.86	1.0
soxz	GCF_004786015.1	0.68	0.89	o__Thiomicrospirales	3	0.68	0.785	1.0
soxz	GCF_035621355.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxz	GCF_003967275.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxz	GCF_009938015.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_009937995.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxz	GCF_000297055.2	0.01	0.04	o__Burkholderiales	3	0.01	0.025	0.0
soxz	GCF_000025705.1	0.01	0.04	o__Burkholderiales	3	0.01	0.025	0.0
soxz	GCF_002872475.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_003574215.1	0.92	0.88	o__Burkholderiales	4	0.88	0.9	1.0
soxz	GCF_010983895.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_017309585.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_008274805.1	0.08	0.0	o__Burkholderiales	4	0.0	0.04	0.0
soxz	GCF_045016065.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_015689335.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_900130075.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_007954405.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_003008575.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_014395975.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_014489595.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_017498525.1	0.91	0.93	o__Burkholderiales	4	0.91	0.92	1.0
soxz	GCF_000215705.1	0.97	0.93	o__Burkholderiales	4	0.93	0.95	1.0
soxz	GCF_019973615.1	0.01	0.0	o__Burkholderiales	4	0.0	0.005	0.0
soxz	GCF_006970865.1	0.01	0.0	o__Burkholderiales	3	0.0	0.005	0.0
soxz	GCF_001761385.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_011388215.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_002222655.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_021049305.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_030254645.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_023734135.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_026013905.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_001017435.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxz	GCF_000253115.1	0.01	0.0	o__Burkholderiales	4	0.0	0.005	0.0
soxz	GCF_002028405.1	0.01	0.0	o__Burkholderiales	4	0.0	0.005	0.0
soxz	GCF_047549485.1	0.57	0.44	o__Burkholderiales	4	0.44	0.505	0.0
soxz	GCF_000972785.3	0.71	0.0	o__Burkholderiales	4	0.0	0.355	0.0
soxz	GCF_000934605.2	0.09	0.0	o__Burkholderiales	4	0.0	0.045	0.0
soxz	GCF_001029105.3	0.06	0.0	o__Burkholderiales	4	0.0	0.03	0.0
soxz	GCF_000807775.2	0.06	0.2	o__Burkholderiales	4	0.06	0.13	0.0
soxz	GCF_001465595.2	0.03	0.07	o__Burkholderiales	4	0.03	0.05	0.0
soxz	GCF_000815105.2	0.07	0.11	o__Burkholderiales	4	0.07	0.09	0.0
soxz	GCF_001465545.3	0.07	0.13	o__Burkholderiales	4	0.07	0.1	0.0
soxz	GCF_013307245.1	0.14	0.0	o__Burkholderiales	4	0.0	0.07	0.0
soxz	GCF_003065365.1	0.08	0.0	o__Burkholderiales	4	0.0	0.04	0.0
soxz	GCF_003065385.1	0.7	0.0	o__Burkholderiales	4	0.0	0.35	0.0
soxz	GCF_001598055.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_000069785.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_000219215.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_016894385.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_008801925.2	0.24	0.28	o__Burkholderiales	4	0.24	0.26	0.0
soxz	GCF_001854325.1	0.21	0.27	o__Burkholderiales	4	0.21	0.24	0.0
soxz	GCF_964332355.1	0.01	0.0	o__Burkholderiales	4	0.0	0.005	0.0
soxz	GCF_018243235.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxz	GCF_024925465.1	0.0	0.0	o__Burkholderiales	3	0.0	0.0	0.0
soxz	GCF_022811525.1	0.91	0.96	o__Burkholderiales	4	0.91	0.935	1.0
soxz	GCF_013004065.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_036323495.1	0.0	0.0	o__Burkholderiales	4	0.0	0.0	0.0
soxz	GCF_010378095.2	0.0	0.0	o__Acidithiobacillales	2	0.0	0.0	0.0
soxz	GCF_003721225.2	0.0	0.0	o__Acidithiobacillales	3	0.0	0.0	0.0
soxz	GCF_048300925.1	0.01	0.0	o__Acidithiobacillales	3	0.0	0.005	0.0
soxz	GCF_018736085.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxz	GCF_000013885.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxz	GCF_014495845.1	0.0	0.0	o__Rhizobiales	4	0.0	0.0	0.0
soxz	GCF_001889605.1	0.0	0.01	o__Rhizobiales	4	0.0	0.005	0.0
soxz	GCF_007922615.2	0.03	0.01	o__Rhizobiales	4	0.01	0.02	0.0
soxz	GCF_013358405.1	0.94	0.92	o__Rhizobiales	4	0.92	0.9299999999999999	1.0
soxz	GCF_000967425.1	0.93	0.93	o__Rhizobiales	4	0.93	0.93	1.0
soxz	GCF_014126615.1	0.92	0.91	o__Rhizobiales	3	0.91	0.915	1.0
soxz	GCF_000154705.2	0.23	0.19	o__Rhizobiales	4	0.19	0.21000000000000002	0.0
soxz	GCF_001953055.1	0.24	0.15	o__Rhizobiales	3	0.15	0.195	0.0
soxz	GCF_040269895.1	0.87	0.93	o__Rhizobiales	4	0.87	0.9	1.0
soxz	GCF_026191725.2	0.88	0.94	o__Rhizobiales	4	0.88	0.9099999999999999	1.0
soxz	GCF_001999245.1	0.0	0.03	o__Rhizobiales	4	0.0	0.015	0.0
soxz	GCF_000158095.2	0.0	0.01	o__Rhizobiales	4	0.0	0.005	0.0
soxz	GCF_000192745.1	0.02	0.0	o__Rhizobiales	4	0.0	0.01	0.0
soxz	GCF_009789575.1	0.01	0.0	o__Rhizobiales	4	0.0	0.005	0.0
soxz	GCF_018282095.1	0.88	0.01	o__Rhizobiales	4	0.01	0.445	0.0
soxz	GCF_029958925.1	0.9	0.01	o__Rhodobacterales	4	0.01	0.455	0.0
soxz	GCF_039724765.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_016806125.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_001969385.1	0.01	0.0	o__Rhodobacterales	4	0.0	0.005	0.0
soxz	GCF_001975705.1	0.01	0.0	o__Rhodobacterales	4	0.0	0.005	0.0
soxz	GCF_040409955.1	0.91	0.9	o__Rhodobacterales	4	0.9	0.905	1.0
soxz	GCF_040580765.1	0.35	0.82	o__Rhodobacterales	4	0.35	0.585	0.0
soxz	GCF_034555965.2	0.73	0.73	o__Rhodobacterales	4	0.73	0.73	1.0
soxz	GCF_025639885.1	0.55	0.87	o__Rhodobacterales	4	0.55	0.71	1.0
soxz	GCF_009762325.1	0.23	0.37	o__Rhodobacterales	4	0.23	0.3	0.0
soxz	GCF_032842945.2	0.54	0.82	o__Rhodobacterales	4	0.54	0.6799999999999999	1.0
soxz	GCF_008728195.1	0.21	0.34	o__Rhodobacterales	4	0.21	0.275	0.0
soxz	GCF_000511385.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_001888185.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_000511355.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_025857195.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_030285785.1	0.0	0.01	o__Rhodobacterales	4	0.0	0.005	0.0
soxz	GCF_004006175.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_045277565.1	0.92	0.73	o__Rhodobacterales	4	0.73	0.825	1.0
soxz	GCF_000011965.2	0.95	0.81	o__Rhodobacterales	4	0.81	0.88	1.0
soxz	GCF_003008555.2	0.39	0.93	o__Rhodobacterales	4	0.39	0.66	0.0
soxz	GCF_040790665.1	0.6	0.16	o__Rhodobacterales	4	0.16	0.38	0.0
soxz	GCF_022788655.1	0.57	0.9	o__Rhodobacterales	4	0.57	0.735	1.0
soxz	GCF_000154785.2	0.87	0.14	o__Rhodobacterales	4	0.14	0.505	0.0
soxz	GCF_012932215.1	0.59	0.96	o__Rhodobacterales	4	0.59	0.7749999999999999	1.0
soxz	GCF_014337925.2	0.83	0.1	o__Rhodobacterales	4	0.1	0.46499999999999997	0.0
soxz	GCF_047715485.1	0.84	0.8	o__Rhodobacterales	4	0.8	0.8200000000000001	1.0
soxz	GCF_038443675.1	0.01	0.01	o__Rhodobacterales	4	0.01	0.01	0.0
soxz	GCF_001187845.1	0.01	0.02	o__Rhodobacterales	4	0.01	0.015	0.0
soxz	GCF_044772865.1	0.84	0.89	o__Rhodobacterales	4	0.84	0.865	1.0
soxz	GCF_001308265.1	0.0	0.96	o__Rhodobacterales	4	0.0	0.48	0.0
soxz	GCF_003544895.1	0.0	0.9	o__Rhodobacterales	4	0.0	0.45	0.0
soxz	GCF_000590925.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_030407165.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_029853695.1	0.56	0.0	o__Rhodobacterales	4	0.0	0.28	0.0
soxz	GCF_000018145.1	0.88	0.92	o__Rhodobacterales	4	0.88	0.9	1.0
soxz	GCF_002504165.1	0.96	0.0	o__Rhodobacterales	4	0.0	0.48	0.0
soxz	GCF_001633165.1	0.88	0.84	o__Rhodobacterales	4	0.84	0.86	1.0
soxz	GCF_029953595.1	0.38	0.89	o__Rhodobacterales	4	0.38	0.635	0.0
soxz	GCF_005234135.1	0.88	0.0	o__Rhodobacterales	4	0.0	0.44	0.0
soxz	GCF_028553745.1	0.0	0.0	o__Rhodobacterales	3	0.0	0.0	0.0
soxz	GCF_028553805.1	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_002865605.1	0.33	0.91	o__Rhodobacterales	4	0.33	0.62	0.0
soxz	GCF_008824185.1	0.73	0.88	o__Rhodobacterales	4	0.73	0.8049999999999999	1.0
soxz	GCF_003324675.1	0.91	0.0	o__Rhodobacterales	4	0.0	0.455	0.0
soxz	GCF_002085925.2	0.0	0.0	o__Rhodobacterales	4	0.0	0.0	0.0
soxz	GCF_001940525.2	0.0	0.01	o__Rhodobacterales	4	0.0	0.005	0.0
soxz	GCF_001620265.1	0.22	0.0	o__Rhodobacterales	4	0.0	0.11	0.0
soxz	GCF_026409565.1	0.15	0.18	o__Sneathiellales	4	0.15	0.16499999999999998	0.0
soxz	GCF_000202835.1	0.87	0.91	o__Acetobacterales	4	0.87	0.89	1.0
soxz	GCF_029318635.1	0.17	0.17	o__Rhodospirillales	3	0.17	0.17	0.0
soxz	GCF_003403095.1	0.91	0.92	o__Rhodospirillales	4	0.91	0.915	1.0
soxz	GCF_001305595.1	0.87	0.84	o__Azospirillales	4	0.84	0.855	1.0
soxz	GCF_024662015.1	0.89	0.93	o__Thalassobaculales	4	0.89	0.91	1.0
soxz	GCF_001723605.1	0.88	0.02	o__Campylobacterales	4	0.02	0.45	0.0
soxz	GCF_000186245.1	0.84	0.02	o__Campylobacterales	4	0.02	0.43	0.0
soxz	GCF_027943725.1	0.15	0.26	o__Campylobacterales	3	0.15	0.20500000000000002	0.0
soxz	GCF_039645985.1	0.0	0.0	o__Campylobacterales	3	0.0	0.0	0.0
soxz	GCF_000183725.1	0.0	0.0	o__Campylobacterales	3	0.0	0.0	0.0
soxz	GCF_013201665.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_003544815.1	0.0	0.93	o__Campylobacterales	4	0.0	0.465	0.0
soxz	GCF_013177675.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_013177635.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_013201935.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_003544915.1	0.07	0.02	o__Campylobacterales	4	0.02	0.045000000000000005	0.0
soxz	GCF_013201725.1	0.04	0.02	o__Campylobacterales	4	0.02	0.03	0.0
soxz	GCF_003660105.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_003355515.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_004214815.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_004299785.2	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_003544835.1	0.0	0.33	o__Campylobacterales	4	0.0	0.165	0.0
soxz	GCF_013201625.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_013372265.1	0.91	0.0	o__Campylobacterales	4	0.0	0.455	0.0
soxz	GCF_013201705.1	0.01	0.0	o__Campylobacterales	4	0.0	0.005	0.0
soxz	GCF_004214795.1	0.83	0.03	o__Campylobacterales	4	0.03	0.43	0.0
soxz	GCF_001956695.1	0.0	0.3	o__Campylobacterales	4	0.0	0.15	0.0
soxz	GCF_013283835.1	0.0	0.19	o__Campylobacterales	4	0.0	0.095	0.0
soxz	GCF_024267655.1	0.0	0.47	o__Campylobacterales	4	0.0	0.235	0.0
soxz	GCF_003346815.1	0.05	0.74	o__Campylobacterales	4	0.05	0.395	0.0
soxz	GCF_006459125.1	0.7	0.13	o__Campylobacterales	4	0.13	0.415	0.0
soxz	GCF_013201825.1	0.06	0.08	o__Campylobacterales	4	0.06	0.07	0.0
soxz	GCF_042214795.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_000092245.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_003544855.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_003544935.1	0.0	0.0	o__Campylobacterales	4	0.0	0.0	0.0
soxz	GCF_000022145.1	0.85	0.89	o__Myxococcales	4	0.85	0.87	1.0
soxz	GCF_011006175.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxz	GCF_000512735.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxz	GCF_000025605.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxz	GCF_900142435.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxz	GCF_000008625.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxz	GCF_000021565.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxz	GCF_000021545.1	0.0	0.0	o__Aquificales	3	0.0	0.0	0.0
soxz	GCF_001747405.1	0.26	0.25	o__Chlorobiales	3	0.25	0.255	0.0
soxz	GCF_000006985.1	0.07	0.05	o__Chlorobiales	3	0.05	0.060000000000000005	0.0
soxz	GCF_000020505.1	0.54	0.63	o__Chlorobiales	3	0.54	0.585	1.0
soxz	GCF_027923555.1	0.86	0.89	o__Vulcanimicrobiales	4	0.86	0.875	1.0
soxz	GCF_000024425.1	0.16	0.14	o__Deinococcales	4	0.14	0.15000000000000002	0.0
soxz	GCF_000092125.1	0.06	0.06	o__Deinococcales	4	0.06	0.06	0.0
soxz	GCF_004684245.1	0.0	0.0	o__Deinococcales	4	0.0	0.0	0.0
soxz	GCF_000091545.1	0.0	0.0	o__Deinococcales	4	0.0	0.0	0.0
