assembly_accession	cluster_id	window_bp	span_abs_gc_difference	local_abs_gc_difference	observed_span_abs_gc_deviation	observed_local_abs_gc_deviation	controls
GCF_000154705.2	GCF_000154705.2:NZ_CM002917.1:sox_cluster_1	20000	-0.010156186261282318	-0.0038956823801833463	0.010825103667345015	0.004705740494527877	20
GCF_000154785.2	GCF_000154785.2:NC_015730.1:sox_cluster_1	5000	-0.016164897907580005	-0.01304637042993686	0.0033660503755174043	0.0031191679924393867	20
GCF_000154785.2	GCF_000154785.2:NC_015730.1:sox_cluster_1	10000	-0.016164897907580005	-0.011043135394226244	0.0033660503755174043	0.0021182070327389058	20
GCF_000154785.2	GCF_000154785.2:NC_015730.1:sox_cluster_1	20000	-0.016164897907580005	-0.0018204498142021352	0.0033660503755174043	0.009371296433862475	20
GCF_000158095.2	GCF_000158095.2:NZ_CM011002.1:sox_cluster_1	5000	-0.010974212285719492	-0.007701558605049008	0.004540555773013266	0.001392373606399766	20
GCF_000158095.2	GCF_000158095.2:NZ_CM011002.1:sox_cluster_1	10000	-0.010974212285719492	-0.007511334929189889	0.004540555773013266	0.0013222099502008255	20
GCF_000158095.2	GCF_000158095.2:NZ_CM011002.1:sox_cluster_1	20000	-0.010974212285719492	-0.0025775289595385996	0.004540555773013266	0.005150326612009537	20
GCF_000164905.1	GCF_000164905.1:NC_017161.1:sox_cluster_1	5000	0.02504302497326626	-0.0013959332155195985	0.043719250362821205	0.009828529041284728	20
GCF_000164905.1	GCF_000164905.1:NC_017161.1:sox_cluster_1	10000	0.02504302497326626	-0.0026408111652923864	0.043719250362821205	0.005365853426958722	20
GCF_000164905.1	GCF_000164905.1:NC_017161.1:sox_cluster_1	20000	0.02504302497326626	-0.00452013094502951	0.043719250362821205	0.0006362988197662345	20
GCF_000183725.1	GCF_000183725.1:NC_014762.1:sox_cluster_1	5000	-0.016648517840547418	-0.0130817813117141	0.008812564996364125	0.0073397979990565965	20
GCF_000183725.1	GCF_000183725.1:NC_014762.1:sox_cluster_1	10000	-0.016648517840547418	-0.008674464213906538	0.008812564996364125	0.010313601318199916	20
GCF_000183725.1	GCF_000183725.1:NC_014762.1:sox_cluster_1	20000	-0.016648517840547418	0.005154333336713163	0.008812564996364125	0.019050671119623552	20
GCF_000186245.1	GCF_000186245.1:NC_014935.1:sox_cluster_1	5000	-0.0067847173369965375	-0.008481671671397586	0.01684622712200634	0.009886648753177796	20
GCF_000186245.1	GCF_000186245.1:NC_014935.1:sox_cluster_1	10000	-0.0067847173369965375	-0.0017850606601784419	0.01684622712200634	0.016945761181664132	20
GCF_000186245.1	GCF_000186245.1:NC_014935.1:sox_cluster_1	20000	-0.0067847173369965375	-0.0022143820289565906	0.01684622712200634	0.010563822112634846	20
GCF_000192745.1	GCF_000192745.1:NC_015259.1:sox_cluster_1	5000	-0.010933824230236843	-0.013001981864246708	0.0088239152435714	0.0010008291149350423	20
GCF_000192745.1	GCF_000192745.1:NC_015259.1:sox_cluster_1	10000	-0.010933824230236843	-0.0013184841047021334	0.0088239152435714	0.011158454601812084	20
GCF_000192745.1	GCF_000192745.1:NC_015259.1:sox_cluster_1	20000	-0.010933824230236843	-0.002801084238470358	0.0088239152435714	0.008917008995706244	20
GCF_000202835.1	GCF_000202835.1:NC_015186.1:sox_cluster_1	5000	-0.008185811384860514	-0.003234045129774171	0.02183467326501387	0.025183999443294414	20
GCF_000202835.1	GCF_000202835.1:NC_015186.1:sox_cluster_1	10000	-0.008185811384860514	-0.007206918684638431	0.02183467326501387	0.02077326862493234	20
GCF_000202835.1	GCF_000202835.1:NC_015186.1:sox_cluster_1	20000	-0.008185811384860514	-0.011240616896944278	0.02183467326501387	0.014029711116078203	20
GCF_000214275.2	GCF_000214275.2:NZ_CM001475.1:sox_cluster_1	5000	-0.023395480468349966	0.009384557204880573	0.0053372605107966375	0.022915283055572666	20
GCF_000214275.2	GCF_000214275.2:NZ_CM001475.1:sox_cluster_1	10000	-0.023395480468349966	0.011316762028487786	0.0053372605107966375	0.02313102680868495	20
GCF_000214275.2	GCF_000214275.2:NZ_CM001475.1:sox_cluster_1	20000	-0.023395480468349966	0.003209690264806836	0.0053372605107966375	0.015498931853408338	20
GCF_000214275.2	GCF_000214275.2:NZ_CM001475.1:sox_cluster_2	5000	-0.00039531720484265175	-0.003755066336902019	0.04284779569832298	0.014202981608303467	20
GCF_000214275.2	GCF_000214275.2:NZ_CM001475.1:sox_cluster_2	10000	-0.00039531720484265175	-5.669328576413113e-06	0.04284779569832298	0.012490652841180117	20
GCF_000214275.2	GCF_000214275.2:NZ_CM001475.1:sox_cluster_2	20000	-0.00039531720484265175	-0.004886816038974767	0.04284779569832298	0.00418401126630541	20
GCF_000215705.1	GCF_000215705.1:NC_015677.1:sox_cluster_1	5000	0.006287199722337583	0.005650547226216274	0.028204463231338073	0.021584135692984896	20
GCF_000215705.1	GCF_000215705.1:NC_015677.1:sox_cluster_1	10000	0.006287199722337583	0.0021512302949768134	0.028204463231338073	0.017453555858855774	20
GCF_000215705.1	GCF_000215705.1:NC_015677.1:sox_cluster_1	20000	0.006287199722337583	-0.004123783723294977	0.028204463231338073	0.008053271877256463	20
GCF_000218565.1	GCF_000218565.1:NC_015684.1:sox_cluster_1	5000	0.02392814814535533	0.020907372538015705	0.04204718903316185	0.039525866123020115	20
GCF_000218565.1	GCF_000218565.1:NC_015684.1:sox_cluster_1	10000	0.02392814814535533	0.010470485904714217	0.04204718903316185	0.02756997694688812	20
GCF_000218565.1	GCF_000218565.1:NC_015684.1:sox_cluster_1	20000	0.02392814814535533	-0.0004180712233958772	0.04204718903316185	0.01296971849487849	20
GCF_000219215.1	GCF_000219215.1:NC_015723.1:sox_cluster_2	5000	0.015197263848988674	0.011992225109426524	0.04640862624543585	0.033548721204493814	20
GCF_000219215.1	GCF_000219215.1:NC_015723.1:sox_cluster_2	10000	0.015197263848988674	0.017439898187173748	0.04640862624543585	0.03494949762355082	20
GCF_000219215.1	GCF_000219215.1:NC_015723.1:sox_cluster_2	20000	0.015197263848988674	0.012690460871773163	0.04640862624543585	0.030175449356000583	20
GCF_000219215.1	GCF_000219215.1:NC_015726.1:sox_cluster_1	5000	0.0020992447531230753	0.0065902379594053265	0.024862283186082412	0.02632266237527614	20
GCF_000219215.1	GCF_000219215.1:NC_015726.1:sox_cluster_1	10000	0.0020992447531230753	0.009765717338878793	0.024862283186082412	0.028485423345800842	20
GCF_000219215.1	GCF_000219215.1:NC_015726.1:sox_cluster_1	20000	0.0020992447531230753	0.009118216960682773	0.024862283186082412	0.026547518104229506	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_1	5000	-0.010376809813904774	-0.011367413732953888	0.015873190186095232	0.0033852364437245708	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_1	10000	-0.010376809813904774	-0.006800616418399591	0.015873190186095232	0.008832591836759884	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_1	20000	-0.010376809813904774	-0.004294121629511624	0.015873190186095232	0.008726387390249002	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_2	5000	0.011972934139629604	0.0036887497114601376	0.030298927025625866	0.018698791792093328	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_2	10000	0.011972934139629604	-0.009154534331836823	0.030298927025625866	0.006988752799050979	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_2	20000	0.011972934139629604	-0.0076929559089340405	0.030298927025625866	0.0050529009845381445	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_3	5000	-0.02377367310439652	-0.0035240592819289875	0.003576112264017328	0.008359083182285287	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_3	10000	-0.02377367310439652	-0.001272085412901297	0.003576112264017328	0.009204327873057028	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_3	20000	-0.02377367310439652	0.007111425400383964	0.003576112264017328	0.016488986143766815	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_4	5000	0.057459840679838094	-0.012587134087133972	0.09615027022446193	0.004269027610010467	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_4	10000	0.057459840679838094	-0.010018462168850033	0.09615027022446193	0.0010825612173229748	20
GCF_000219915.2	GCF_000219915.2:NC_017964.1:sox_cluster_4	20000	0.057459840679838094	-0.001524076368971533	0.09615027022446193	0.00772878892468809	20
GCF_000221025.1	GCF_000221025.1:NC_015850.1:sox_cluster_1	5000	0.03107626709786477	0.004183345216421147	0.06572616382651408	0.03836949060517569	20
GCF_000221025.1	GCF_000221025.1:NC_015850.1:sox_cluster_1	10000	0.03107626709786477	-0.0061793011011687824	0.06572616382651408	0.02698891593840902	20
GCF_000221025.1	GCF_000221025.1:NC_015850.1:sox_cluster_1	20000	0.03107626709786477	-0.0199065758427253	0.06572616382651408	0.00957352753995333	20
GCF_000221025.1	GCF_000221025.1:NC_015850.1:sox_cluster_2	5000	0.013629029001545351	-0.022879652081694207	0.044234113886463255	0.006430474018096488	20
GCF_000221025.1	GCF_000221025.1:NC_015850.1:sox_cluster_2	10000	0.013629029001545351	-0.012587760053424851	0.044234113886463255	0.012054277048004547	20
GCF_000221025.1	GCF_000221025.1:NC_015850.1:sox_cluster_2	20000	0.013629029001545351	-0.007590317611306086	0.044234113886463255	0.012992018609044087	20
GCF_000224005.2	GCF_000224005.2:NZ_CP007031.1:sox_cluster_1	5000	-0.027201451378549825	-0.020585501365935687	0.0054672909615308685	0.0024741055910465493	20
GCF_000224005.2	GCF_000224005.2:NZ_CP007031.1:sox_cluster_1	10000	-0.027201451378549825	-0.013311380307712423	0.0054672909615308685	0.0017833678871101988	20
GCF_000224005.2	GCF_000224005.2:NZ_CP007031.1:sox_cluster_1	20000	-0.027201451378549825	-0.0017828285168664192	0.0054672909615308685	0.010629566863880946	20
GCF_000224005.2	GCF_000224005.2:NZ_CP007031.1:sox_cluster_2	5000	0.006743533532856427	-0.009468645487210287	0.04379603949944355	0.010508381302287817	20
GCF_000224005.2	GCF_000224005.2:NZ_CP007031.1:sox_cluster_2	10000	0.006743533532856427	-0.007873652479613347	0.04379603949944355	0.01072467387508036	20
GCF_000224005.2	GCF_000224005.2:NZ_CP007031.1:sox_cluster_2	20000	0.006743533532856427	-0.006062274144908575	0.04379603949944355	0.008513212927136138	20
GCF_000227685.2	GCF_000227685.2:NZ_CP007029.1:sox_cluster_1	5000	-0.014763012341269699	-0.00010800646666266899	0.014988170598845718	0.016714123476169074	20
GCF_000227685.2	GCF_000227685.2:NZ_CP007029.1:sox_cluster_1	10000	-0.014763012341269699	-0.0007110988249881933	0.014988170598845718	0.014414982596309911	20
GCF_000227685.2	GCF_000227685.2:NZ_CP007029.1:sox_cluster_1	20000	-0.014763012341269699	-0.00012284678203734468	0.014988170598845718	0.013367270422902311	20
GCF_000227685.2	GCF_000227685.2:NZ_CP007029.1:sox_cluster_2	5000	0.01824909526653005	-0.014383243391070315	0.03747619984460959	0.0004818375882118531	20
GCF_000227685.2	GCF_000227685.2:NZ_CP007029.1:sox_cluster_2	10000	0.01824909526653005	-0.012006809448006594	0.03747619984460959	0.00033876090615170273	20
GCF_000227685.2	GCF_000227685.2:NZ_CP007029.1:sox_cluster_2	20000	0.01824909526653005	-0.004903089647583264	0.03747619984460959	0.006047467057212597	20
GCF_000227685.2	GCF_000227685.2:NZ_CP007029.1:sox_cluster_3	5000	-0.006605421028332959	-0.011206370015542217	0.017419461975975215	0.006678058354191885	20
GCF_000227685.2	GCF_000227685.2:NZ_CP007029.1:sox_cluster_3	10000	-0.006605421028332959	-0.008255961823236119	0.017419461975975215	0.004530526067863971	20
GCF_000227685.2	GCF_000227685.2:NZ_CP007029.1:sox_cluster_3	20000	-0.006605421028332959	-0.003415232396109863	0.017419461975975215	0.00582124803664108	20
GCF_000227745.2	GCF_000227745.2:NC_018012.1:sox_cluster_1	5000	-0.020254681734980677	0.007411101488525229	0.008224555077589457	0.024049642367623303	20
GCF_000227745.2	GCF_000227745.2:NC_018012.1:sox_cluster_1	10000	-0.020254681734980677	-0.006375002640623994	0.008224555077589457	0.006659150472978159	20
GCF_000227745.2	GCF_000227745.2:NC_018012.1:sox_cluster_1	20000	-0.020254681734980677	-0.008331095882447181	0.008224555077589457	0.004103275909639548	20
GCF_000227745.2	GCF_000227745.2:NC_018012.1:sox_cluster_2	5000	0.003030139621858302	0.002164360066503579	0.024646185378223384	0.014984179977950318	20
GCF_000227745.2	GCF_000227745.2:NC_018012.1:sox_cluster_2	10000	0.003030139621858302	-0.004420129033901754	0.024646185378223384	0.007012915258263641	20
GCF_000227745.2	GCF_000227745.2:NC_018012.1:sox_cluster_2	20000	0.003030139621858302	-0.007565422614095335	0.024646185378223384	0.001944919541117529	20
GCF_000227745.2	GCF_000227745.2:NC_018012.1:sox_cluster_3	5000	-0.001601556031397594	-0.01047483646135361	0.027669672922707278	0.0024636604106260673	20
GCF_000227745.2	GCF_000227745.2:NC_018012.1:sox_cluster_3	10000	-0.001601556031397594	0.0018596473107398205	0.027669672922707278	0.011530327077292624	20
GCF_000227745.2	GCF_000227745.2:NC_018012.1:sox_cluster_3	20000	-0.001601556031397594	-0.0024221043792284737	0.027669672922707278	0.004621236168201759	20
GCF_000242915.1	GCF_000242915.1:NZ_AFRZ01000001.1:sox_cluster_1	5000	0.0029650195292127202	-0.010640067881866217	0.019013733125636312	0.0048804081997421145	20
GCF_000242915.1	GCF_000242915.1:NZ_AFRZ01000001.1:sox_cluster_1	10000	0.0029650195292127202	-0.00584638381160806	0.019013733125636312	0.008380638858193734	20
GCF_000242915.1	GCF_000242915.1:NZ_AFRZ01000001.1:sox_cluster_1	20000	0.0029650195292127202	-0.005202088840781274	0.019013733125636312	0.007398433034482621	20
GCF_000242915.1	GCF_000242915.1:NZ_AFRZ01000001.1:sox_cluster_2	5000	0.016535513443094344	-0.00871510017761178	0.0357286312123023	0.007125151112493677	20
GCF_000242915.1	GCF_000242915.1:NZ_AFRZ01000001.1:sox_cluster_2	10000	0.016535513443094344	-0.0126859700560643	0.0357286312123023	0.0008993193758514151	20
GCF_000242915.1	GCF_000242915.1:NZ_AFRZ01000001.1:sox_cluster_2	20000	0.016535513443094344	-0.00904639168521501	0.0357286312123023	0.003449188869276143	20
GCF_000253115.1	GCF_000253115.1:NC_014145.1:sox_cluster_1	5000	0.058332330990533886	0.02660509860397991	0.07158404103136606	0.03747994216871675	20
GCF_000253115.1	GCF_000253115.1:NC_014145.1:sox_cluster_1	10000	0.058332330990533886	0.012056647074406202	0.07158404103136606	0.02235515126017351	20
GCF_000253115.1	GCF_000253115.1:NC_014145.1:sox_cluster_1	20000	0.058332330990533886	0.008628904294916662	0.07158404103136606	0.017509483214365962	20
GCF_000284275.1	GCF_000284275.1:NC_017082.1:sox_cluster_1	5000	-0.018321487813842165	-0.007653874658528448	0.004615479232699671	0.0018340561260760113	20
GCF_000284275.1	GCF_000284275.1:NC_017082.1:sox_cluster_1	10000	-0.018321487813842165	-0.006773150834432029	0.004615479232699671	0.0022811173504012627	20
GCF_000284275.1	GCF_000284275.1:NC_017082.1:sox_cluster_1	20000	-0.018321487813842165	-0.005937534268806288	0.004615479232699671	0.001427571868081623	20
GCF_000284275.1	GCF_000284275.1:NC_017082.1:sox_cluster_2	5000	-0.014330124812510153	-0.008076963322166874	0.0011892143307941083	0.004230398678265579	20
GCF_000284275.1	GCF_000284275.1:NC_017082.1:sox_cluster_2	10000	-0.014330124812510153	0.0017652497928116462	0.0011892143307941083	0.01040456597259587	20
GCF_000284275.1	GCF_000284275.1:NC_017082.1:sox_cluster_2	20000	-0.014330124812510153	-0.006397765699030822	0.0011892143307941083	0.0013901288959430325	20
GCF_000284275.1	GCF_000284275.1:NC_017082.1:sox_cluster_3	5000	-0.015330458524847601	-0.007767617315762349	0.001207192376005306	0.0060198115594705115	20
GCF_000284275.1	GCF_000284275.1:NC_017082.1:sox_cluster_3	10000	-0.015330458524847601	-0.0012915817213719927	0.001207192376005306	0.010036179135809342	20
GCF_000284275.1	GCF_000284275.1:NC_017082.1:sox_cluster_3	20000	-0.015330458524847601	-0.003975609518775808	0.001207192376005306	0.005657370844842968	20
GCF_000297055.2	GCF_000297055.2:NC_022357.1:sox_cluster_1	5000	-0.0007057032949027098	0.00823429568540272	0.015177024249471427	0.018283200042297998	20
GCF_000297055.2	GCF_000297055.2:NC_022357.1:sox_cluster_1	10000	-0.0007057032949027098	0.03669145322832505	0.015177024249471427	0.04698668962802732	20
GCF_000297055.2	GCF_000297055.2:NC_022357.1:sox_cluster_1	20000	-0.0007057032949027098	0.022134183359535632	0.015177024249471427	0.030998375461667393	20
GCF_000309885.1	GCF_000309885.1:NC_019386.1:sox_cluster_1	5000	0.008434156768768835	0.00261658368793975	0.015264074722104781	0.00822592860751048	20
GCF_000309885.1	GCF_000309885.1:NC_019386.1:sox_cluster_1	10000	0.008434156768768835	0.0003345180280280802	0.015264074722104781	0.0055647239897261835	20
GCF_000309885.1	GCF_000309885.1:NC_019386.1:sox_cluster_1	20000	0.008434156768768835	-0.0008268630180780223	0.015264074722104781	0.004053837368894642	20
GCF_000321415.2	GCF_000321415.2:NC_019902.2:sox_cluster_1	5000	-0.010510433625087901	-0.012946116978647093	0.011220801241740186	0.006465300149001929	20
GCF_000321415.2	GCF_000321415.2:NC_019902.2:sox_cluster_1	10000	-0.010510433625087901	-0.006537306802962922	0.011220801241740186	0.006974698004987401	20
GCF_000321415.2	GCF_000321415.2:NC_019902.2:sox_cluster_1	20000	-0.010510433625087901	-0.0017427459752003883	0.011220801241740186	0.009277874470421055	20
GCF_000321415.2	GCF_000321415.2:NC_019902.2:sox_cluster_2	5000	0.004229247888777365	0.0012349868740741787	0.02143180869958583	0.011699386357393537	20
GCF_000321415.2	GCF_000321415.2:NC_019902.2:sox_cluster_2	10000	0.004229247888777365	-0.0030807573700682824	0.02143180869958583	0.00424723990018927	20
GCF_000321415.2	GCF_000321415.2:NC_019902.2:sox_cluster_2	20000	0.004229247888777365	-0.006282807360478759	0.02143180869958583	0.0003123617679056112	20
GCF_000321415.2	GCF_000321415.2:NC_019902.2:sox_cluster_3	5000	0.007268968310904622	-0.004898180249152967	0.02732070086129368	0.011504399117211128	20
GCF_000321415.2	GCF_000321415.2:NC_019902.2:sox_cluster_3	10000	0.007268968310904622	-0.011080246198474692	0.02732070086129368	0.0012597575723483079	20
GCF_000321415.2	GCF_000321415.2:NC_019902.2:sox_cluster_3	20000	0.007268968310904622	0.00010195275588099074	0.02732070086129368	0.009161571993916429	20
GCF_000344805.1	GCF_000344805.1:NC_020453.1:sox_cluster_1	5000	-0.009860161591548539	0.005264802309765976	0.004259553816523209	0.014606361119862465	20
GCF_000344805.1	GCF_000344805.1:NC_020453.1:sox_cluster_1	10000	-0.009860161591548539	0.008232250920563294	0.004259553816523209	0.01556952036596082	20
GCF_000344805.1	GCF_000344805.1:NC_020453.1:sox_cluster_1	20000	-0.009860161591548539	0.0036319847312471175	0.004259553816523209	0.009492274593251637	20
GCF_000344805.1	GCF_000344805.1:NC_020453.1:sox_cluster_2	5000	-0.014796712907982401	0.019222635554577344	0.002893275384874605	0.025962594791471783	20
GCF_000344805.1	GCF_000344805.1:NC_020453.1:sox_cluster_2	10000	-0.014796712907982401	0.020177636503845825	0.002893275384874605	0.027185633531373488	20
GCF_000344805.1	GCF_000344805.1:NC_020453.1:sox_cluster_2	20000	-0.014796712907982401	0.00915027953730137	0.002893275384874605	0.015564223690380463	20
GCF_000344805.1	GCF_000344805.1:NC_020453.1:sox_cluster_3	5000	-0.0028546649298507366	-0.013279740519449596	0.011457530192100496	0.0010805900590628026	20
