family	donor_node	recipient_node	donor_is_terminal	recipient_is_terminal	sample_support_count	sample_support	donor_class	donor_order	recipient_class	recipient_order
soxz	GCF_002795845.1	GCF_001747405.1	True	True	9	0.09	c__Gammaproteobacteria	o__Pseudomonadales	c__Chlorobiia	o__Chlorobiales
soxz	GCF_000815105.2	GCF_001465545.3	True	True	7	0.07	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_034555965.2	GCF_040790665.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_025639885.1	GCF_044772865.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_034555965.2	GCF_000018145.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_027923555.1	GCF_001747405.1	True	True	1	0.01	c__Vulcanimicrobiia	o__Vulcanimicrobiales	c__Chlorobiia	o__Chlorobiales
soxz	GCF_029318635.1	GCF_026409565.1	True	True	7	0.07	c__Alphaproteobacteria	o__Rhodospirillales	c__Alphaproteobacteria	o__Sneathiellales
soxz	GCF_001465595.2	GCF_000934605.2	True	True	4	0.04	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_013372265.1	GCF_013201725.1	True	True	3	0.03	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxz	GCF_000020505.1	GCF_000006985.1	True	True	7	0.07	c__Chlorobiia	o__Chlorobiales	c__Chlorobiia	o__Chlorobiales
soxz	GCF_000154785.2	GCF_040790665.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_026191725.2	GCF_032842945.2	True	True	3	0.03	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_014337925.2	GCF_026191725.2	True	True	4	0.04	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_014126615.1	GCF_034555965.2	True	True	4	0.04	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_009762325.1	GCF_014126615.1	True	True	5	0.05	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxz	GCF_001620265.1	GCF_029953595.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_001620265.1	GCF_034555965.2	True	True	6	0.06	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_001305575.3	GCF_000968535.2	True	True	1	0.01	c__Gammaproteobacteria	o__Beggiatoales	c__Gammaproteobacteria	o__Methylococcales
soxz	GCF_027923555.1	GCF_029318635.1	True	True	3	0.03	c__Vulcanimicrobiia	o__Vulcanimicrobiales	c__Alphaproteobacteria	o__Rhodospirillales
soxz	GCF_026191725.2	GCF_047715485.1	True	True	4	0.04	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_027923555.1	GCF_026409565.1	True	True	6	0.06	c__Vulcanimicrobiia	o__Vulcanimicrobiales	c__Alphaproteobacteria	o__Sneathiellales
soxz	GCF_026409565.1	GCF_029318635.1	True	True	9	0.09	c__Alphaproteobacteria	o__Sneathiellales	c__Alphaproteobacteria	o__Rhodospirillales
soxz	GCF_009762325.1	GCF_001620265.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_000972785.3	GCF_001029105.3	True	True	6	0.06	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_014337925.2	GCF_044772865.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_034555965.2	GCF_029953595.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_029953595.1	GCF_001620265.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_009789575.1	GCF_027923555.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Vulcanimicrobiia	o__Vulcanimicrobiales
soxz	GCF_013358405.1	GCF_003403095.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodospirillales
soxz	GCF_019973615.1	GCF_006970865.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_007954405.1	GCF_019973615.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_034555965.2	GCF_008824185.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_029318635.1	GCF_027923555.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhodospirillales	c__Vulcanimicrobiia	o__Vulcanimicrobiales
soxz	GCF_026191725.2	GCF_025639885.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_032842945.2	GCF_014337925.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_003544895.1	GCF_032842945.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_001620265.1	GCF_008824185.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_002028405.1	GCF_000253115.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_033723955.1	GCF_002028405.1	True	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_000025705.1	GCF_000297055.2	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_003967275.1	GCF_000025705.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxz	GCF_033723955.1	GCF_001305595.1	True	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales	c__Alphaproteobacteria	o__Azospirillales
soxz	GCF_040790665.1	GCF_009762325.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_009762325.1	GCF_000018145.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_026409565.1	GCF_027923555.1	True	True	1	0.01	c__Alphaproteobacteria	o__Sneathiellales	c__Vulcanimicrobiia	o__Vulcanimicrobiales
soxz	GCF_014337925.2	GCF_047715485.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_040580765.1	GCF_022788655.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_038443675.1	GCF_001187845.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_025639885.1	GCF_032842945.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_022788655.1	GCF_001969385.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_001969385.1	GCF_001975705.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxz	GCF_000154705.2	GCF_007922615.2	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
